BARIS_ASLI,TGL,BULAN,HARI,KODE,NAMA_BARANG,BRAND,QTY,SATUAN,HARGA,HARGA_EFEKTIF,OMZET,RASIO,PELANGGAN,SUMBER_HARGA,TINGKAT_TERTINGGI,SKOR_ANOMALI,FLAG
6579,2020-09-24,2020-09-01,Thursday,VIGO-001,VIGO SOSIS AYAM PANJANG 450 GR X 20 PACK,VIGO,1.0,DUS,300000.0,300000.0,300000.0,1.0,KOPERASI KUSUMA BAKTI,asli,peringatan,2,R03
6580,2020-09-24,2020-09-01,Thursday,VIGO-001,VIGO SOSIS AYAM PANJANG 450 GR X 20 PACK,VIGO,2.0,DUS,280000.0,280000.0,560000.0,1.0,PAK SOLEH,asli,bersih,0,
6581,2020-09-24,2020-09-01,Thursday,VIGO-001,VIGO SOSIS AYAM PANJANG 450 GR X 20 PACK,VIGO,1.0,DUS,300000.0,300000.0,300000.0,1.0,ACHIKA JAYA,asli,bersih,0,
6582,2020-09-24,2020-09-01,Thursday,VIGO-004,VIGO SOSIS SAPI PANJANG 450 GR X 20 PACK,VIGO,6.0,PACK,17000.0,17000.0,102000.0,1.0,MM GALAXY,asli,bersih,0,
6583,2020-09-24,2020-09-01,Thursday,VITALIA-001,VITALIA BURGER SAPI ISI 10 250 GR X 16,VITALIA,10.0,PACK,9000.0,9000.0,90000.0,1.0,MM GALAXY,asli,bersih,0,
6584,2020-09-24,2020-09-01,Thursday,WEI-001,WEI WANG COKLAT X 12 PACK,WEI,6.0,PACK,15000.0,15000.0,90000.0,1.0,MM GALAXY,asli,info,1,R01
6585,2020-09-24,2020-09-01,Thursday,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,WEI,6.0,PACK,15000.0,15000.0,90000.0,1.0,MM GALAXY,asli,info,1,R01
6586,2020-09-25,2020-09-01,Friday,BART-002,BART'S SHOESTRING 1 KG X 10 PACK,BART'S,9.0,PACK,27000.0,27000.0,243000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6587,2020-09-25,2020-09-01,Friday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,1.0,DUS,210000.0,210000.0,210000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6588,2020-09-25,2020-09-01,Friday,CEDEA-001,CEDEA CHIKUWA MINI 1000 GR X 12 PACK,CEDEA,1.0,DUS,624000.0,624000.0,624000.0,1.0,FUN MART,asli,bersih,0,
6589,2020-09-25,2020-09-01,Friday,IP-001,IP KULIT LUMPIA ISI 50 LEMBAR X 36 PACK,IP,18.0,PACK,10000.0,10000.0,180000.0,1.0,FUN MART,asli,info,1,R01
6590,2020-09-25,2020-09-01,Friday,IP-003,"IP KULIT LUMPIA ISI 40 LBR (8,5 INCH)X20",IP,5.0,PACK,22500.0,22500.0,112500.0,1.0,FUN MART,asli,bersih,0,
6591,2020-09-25,2020-09-01,Friday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,1.0,DUS,222000.0,222000.0,222000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6592,2020-09-25,2020-09-01,Friday,JOF-003,JOFRANS SPICY WING 500 GR X 12 PACK,JOFRANS,6.0,PACK,43500.0,43500.0,261000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6593,2020-09-25,2020-09-01,Friday,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,JOFRANS,4.0,PACK,31500.0,31500.0,126000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6594,2020-09-25,2020-09-01,Friday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,1.0,DUS,252000.0,252000.0,252000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6595,2020-09-25,2020-09-01,Friday,JOF-025,JOFRANS SOSIS AYAM MADU 300 GR X 30 PACK,JOFRANS,15.0,PACK,12500.0,12500.0,187500.0,1.0,RUFUS PONSEL,asli,bersih,0,
6596,2020-09-25,2020-09-01,Friday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,SUCI,asli,bersih,0,
6597,2020-09-25,2020-09-01,Friday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,120000.0,120000.0,120000.0,1.0,SUCI,asli,bersih,0,
6598,2020-09-25,2020-09-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,DUS,360000.0,360000.0,360000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6599,2020-09-25,2020-09-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,PACK,18000.0,18000.0,18000.0,1.0,CASH,asli,bersih,0,
6600,2020-09-25,2020-09-01,Friday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,1.0,DUS,370000.0,370000.0,370000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6601,2020-09-25,2020-09-01,Friday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,4.0,PACK,38000.0,38000.0,152000.0,1.0,RUFUS PONSEL,asli,bersih,0,
6602,2020-09-25,2020-09-01,Friday,UMIA-001,UMIA-MI SIOMAY AYAM ISI 15 PCS 260GRX15,UMIA-MI,1.0,DUS,270000.0,270000.0,270000.0,1.0,FUN MART,asli,bersih,0,
6603,2020-09-25,2020-09-01,Friday,UMIA-002,UMIA-MI SIOMAY VEGIE/AYAM SAYUR 260GRX15,UMIA-MI,1.0,DUS,270000.0,270000.0,270000.0,1.0,FUN MART,asli,bersih,0,
6604,2020-09-25,2020-09-01,Friday,VITALIA-002,VITALIA BURGER SAPI ISI 20 280 GR X 10,VITALIA,2.0,DUS,100000.0,100000.0,200000.0,1.0,FUN MART,asli,bersih,0,
6605,2020-09-26,2020-09-01,Saturday,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,ARTHUR,10.0,DUS,230000.0,230000.0,2300000.0,1.0,TOKO CITA RASA BARU,asli,peringatan,3,"R01,R02"
6606,2020-09-26,2020-09-01,Saturday,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,ARTHUR,12.0,PACK,61000.0,61000.0,732000.0,1.0,PAK HENDRIS,asli,peringatan,3,"R01,R02"
6607,2020-09-26,2020-09-01,Saturday,AVIKO-003,AVIKO SHOESTRING 1 KG X 10 PACK,AVIKO,1.0,DUS,250000.0,250000.0,250000.0,1.0,FROZEN HOUSE,asli,bersih,0,
6608,2020-09-26,2020-09-01,Saturday,AVIKO-003,AVIKO SHOESTRING 1 KG X 10 PACK,AVIKO,4.0,DUS,225000.0,225000.0,900000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6609,2020-09-26,2020-09-01,Saturday,BART-001,BART'S SHOESTRING 2.5 KG X 4 PACK,BART'S,15.0,DUS,250000.0,250000.0,3750000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
6610,2020-09-26,2020-09-01,Saturday,BART-002,BART'S SHOESTRING 1 KG X 10 PACK,BART'S,4.0,DUS,220000.0,220000.0,880000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6611,2020-09-26,2020-09-01,Saturday,BER-001,BERNARDI ROTI BURGER WIJEN 6 PCSX18 PACK,BERNARDI,31.0,PACK,13000.0,13000.0,403000.0,1.0,ANTON,asli,bersih,0,
6612,2020-09-26,2020-09-01,Saturday,BER-004,BERNARDI PLAIN ROLL 6 PCS X 18 PACK,BERNARDI,5.0,DUS,216000.0,216000.0,1080000.0,1.0,ANTON,asli,bersih,0,
6613,2020-09-26,2020-09-01,Saturday,BLF-002,BELFOODS SOSIS AYAM 1000 GR X 6 PACK,BELFOODS,2.0,PACK,31000.0,31000.0,62000.0,1.0,SALES FANDI,asli,bersih,0,
6614,2020-09-26,2020-09-01,Saturday,BLF-002,BELFOODS SOSIS AYAM 1000 GR X 6 PACK,BELFOODS,5.0,DUS,183000.0,183000.0,915000.0,1.0,YUKABI,asli,bersih,0,
6615,2020-09-26,2020-09-01,Saturday,CHOP-001,CHOP BURGER SAPI ISI 10 250GR X 24 PACK,CHOP,1.0,DUS,187200.0,187200.0,187200.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6616,2020-09-26,2020-09-01,Saturday,CHOP-002,CHOP BURGER SAPI ISI 20 280GR X 25 PACK,CHOP,2.0,DUS,245000.0,245000.0,490000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6617,2020-09-26,2020-09-01,Saturday,CIR-002,PK TAHU KRIYUK X 30 PACK,PK,2.0,BAL,300000.0,300000.0,600000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6618,2020-09-26,2020-09-01,Saturday,CIR-002,PK TAHU KRIYUK X 30 PACK,PK,1.0,PACK,13000.0,13000.0,13000.0,1.0,CASH,asli,bersih,0,
6619,2020-09-26,2020-09-01,Saturday,DEL-001,DELMONTE CHILI EXT HOT PCH 1 KG X 10 PCS,DELMONTE,3.0,DUS,175000.0,175000.0,525000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6620,2020-09-26,2020-09-01,Saturday,DEL-003,DELMONTE EXT HOT JRG 5.7 KG,DELMONTE,9.0,JRG,92900.0,92900.0,836100.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6621,2020-09-26,2020-09-01,Saturday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,4.0,BAL,210000.0,210000.0,840000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6622,2020-09-26,2020-09-01,Saturday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,9.0,BAL,240000.0,240000.0,2160000.0,1.0,ANTON,asli,bersih,0,
6623,2020-09-26,2020-09-01,Saturday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,3.0,BAL,240000.0,240000.0,720000.0,1.0,RUMAH SOSIS,asli,bersih,0,
6624,2020-09-26,2020-09-01,Saturday,DEN-001,DEN BAGUS IKAN ISI 32 X 20 PACK,DEN,1.0,BAL,240000.0,240000.0,240000.0,1.0,PAK HENDRIS,asli,bersih,0,
6625,2020-09-26,2020-09-01,Saturday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,3.0,BAL,225000.0,225000.0,675000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6626,2020-09-26,2020-09-01,Saturday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,10.0,PACK,6000.0,6000.0,60000.0,1.0,CASH,asli,bersih,0,
6627,2020-09-26,2020-09-01,Saturday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,3.0,BAL,150000.0,150000.0,450000.0,1.0,TOKO CITA RASA BARU,asli,info,1,R01
6628,2020-09-26,2020-09-01,Saturday,DEN-006,DEN BAGUS NANO NANO X 20 PACK,DEN,2.0,BAL,180000.0,180000.0,360000.0,1.0,YUKABI,asli,info,1,R01
6629,2020-09-26,2020-09-01,Saturday,DEN-007,DEN BAGUS BEBEK ISI 21 X 20 PACK,DEN,1.0,BAL,150000.0,150000.0,150000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6630,2020-09-26,2020-09-01,Saturday,DEN-007,DEN BAGUS BEBEK ISI 21 X 20 PACK,DEN,2.0,PACK,10000.0,10000.0,20000.0,1.0,CASH,asli,bersih,0,
6631,2020-09-26,2020-09-01,Saturday,DEN-007,DEN BAGUS BEBEK ISI 21 X 20 PACK,DEN,1.0,BAL,180000.0,180000.0,180000.0,1.0,YUKABI,asli,bersih,0,
6632,2020-09-26,2020-09-01,Saturday,DEN-012,DEN BAGUS LOVE ISI 13 X 50 PACK,DEN,3.0,BAL,225000.0,225000.0,675000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6633,2020-09-26,2020-09-01,Saturday,DEN-013,DEN BAGUS BUNGA ISI 13 X 50 PACK,DEN,1.0,BAL,225000.0,225000.0,225000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6634,2020-09-26,2020-09-01,Saturday,HOME-001,KULIT LUMPIA HOMEMADE,KULIT,50.0,PACK,9000.0,9000.0,450000.0,1.0,RUMAH SOSIS,asli,bersih,0,
6635,2020-09-26,2020-09-01,Saturday,IJABAH-001,IJABAH SOSIS GULUNG,IJABAH,40.0,PACK,14000.0,14000.0,560000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6636,2020-09-26,2020-09-01,Saturday,INDO-002,INDOESKRIM 8 LTR VANILLA,INDOESKRIM,20.0,PAIL,145000.0,145000.0,2900000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6638,2020-09-26,2020-09-01,Saturday,IP-001,IP KULIT LUMPIA ISI 50 LEMBAR X 36 PACK,IP,10.0,DUS,388800.0,388800.0,3888000.0,1.0,PAK HENDRIS,asli,info,1,R01
6639,2020-09-26,2020-09-01,Saturday,IP-002,IP LUMPIA SAYUR ISI 20 PCS 500 GR X 24,IP,3.0,PCS,21000.0,21000.0,63000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6641,2020-09-26,2020-09-01,Saturday,IP-004,IP CURRY SAMOSA ISI 20 PCS 500 GR X 24,IP,3.0,PCS,21000.0,21000.0,63000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6642,2020-09-26,2020-09-01,Saturday,IP-005,IP LUMPIA PISANG COKLAT ISI 20 500GRX24,IP,3.0,PCS,21000.0,21000.0,63000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6645,2020-09-26,2020-09-01,Saturday,JOF-010,JOFRANS NUGGET AYAM HATI 1000 GR X 10,JOFRANS,1.0,PACK,35000.0,35000.0,35000.0,1.0,CASH,asli,bersih,0,
6647,2020-09-26,2020-09-01,Saturday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,5.0,DUS,182400.0,182400.0,912000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6648,2020-09-26,2020-09-01,Saturday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,15.0,DUS,207000.0,207000.0,3105000.0,1.0,ANTON,asli,bersih,0,
6649,2020-09-26,2020-09-01,Saturday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,3.0,DUS,210000.0,210000.0,630000.0,1.0,RUMAH SOSIS,asli,bersih,0,
6650,2020-09-26,2020-09-01,Saturday,KIMBO-001,KIMBO SOSIS SAPI BRATWURST 500GRX18 PACK,KIMBO,18.0,PACK,30000.0,30000.0,540000.0,1.0,FROZEN HOUSE,asli,bersih,0,
6651,2020-09-26,2020-09-01,Saturday,KRD-003,KORANDA STICK NUGGET AYAM,KORANDA,60.0,PACK,13500.0,13500.0,810000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6652,2020-09-26,2020-09-01,Saturday,KRD-004,KORANDA TEMPURA GORENG MIE,KORANDA,75.0,PACK,14500.0,14500.0,1087500.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6653,2020-09-26,2020-09-01,Saturday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,2.0,PACK,26000.0,26000.0,52000.0,1.0,SALES FANDI,asli,bersih,0,
6654,2020-09-26,2020-09-01,Saturday,MANTUL-001,MANTUL BAKSO IKAN 500 GR X 20 PACK,MANTUL,1.0,PACK,18000.0,18000.0,18000.0,1.0,CASH,asli,bersih,0,
6655,2020-09-26,2020-09-01,Saturday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,15.0,PAIL,125000.0,125000.0,1875000.0,1.0,ULIL,asli,bersih,0,
6656,2020-09-26,2020-09-01,Saturday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,MIAMI - PAK ERI,asli,bersih,0,
6657,2020-09-26,2020-09-01,Saturday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,40.0,PAIL,120000.0,120000.0,4800000.0,1.0,WING,asli,info,1,S03
6658,2020-09-26,2020-09-01,Saturday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,3.0,PAIL,125000.0,125000.0,375000.0,1.0,CASH,asli,bersih,0,
6659,2020-09-26,2020-09-01,Saturday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,3.0,PACK,16000.0,16000.0,48000.0,1.0,SALES FANDI,asli,bersih,0,
6660,2020-09-26,2020-09-01,Saturday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,10.0,PACK,17500.0,17500.0,175000.0,1.0,AMI SWALAYAN,asli,bersih,0,
6661,2020-09-26,2020-09-01,Saturday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,2.0,PACK,18000.0,18000.0,36000.0,1.0,CASH,asli,bersih,0,
6662,2020-09-26,2020-09-01,Saturday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,PACK,18000.0,18000.0,18000.0,1.0,CASH,asli,bersih,0,
6663,2020-09-26,2020-09-01,Saturday,MIT-004,MITRAKU BAKSO PILUS IKAN 400GR X 23 PACK,MITRAKU,6.0,PACK,14900.0,14900.0,89400.0,1.0,AMI SWALAYAN,asli,bersih,0,
6664,2020-09-26,2020-09-01,Saturday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,6.0,DUS,330000.0,330000.0,1980000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6665,2020-09-26,2020-09-01,Saturday,OKEY-004,OKEY STICK 1000 GR X 5 PACK,OKEY,1.0,PACK,38000.0,38000.0,38000.0,1.0,CASH,asli,bersih,0,
6666,2020-09-26,2020-09-01,Saturday,SAKANA-001,SAKANA SIOMAY 500 GR,SAKANA,20.0,PACK,23500.0,23500.0,470000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6667,2020-09-26,2020-09-01,Saturday,SUN-002,SUNFISH FISH SOY 500 GR X 12 PACK,SUNFISH,2.0,DUS,216000.0,216000.0,432000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6668,2020-09-26,2020-09-01,Saturday,SUN-003,SUNFISH OTAK OTAK ISI 40 500 GR X 12,SUNFISH,3.0,DUS,210000.0,210000.0,630000.0,1.0,TOKO CITA RASA BARU,asli,info,1,R01
6669,2020-09-26,2020-09-01,Saturday,SUN-004,SUNFISH CHIKUWA MINI 500 GR X 12,SUNFISH,2.0,DUS,282000.0,282000.0,564000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6670,2020-09-26,2020-09-01,Saturday,TORTILA-002,TORTILA SEDANG,TORTILA,64.0,PACK,25500.0,25500.0,1632000.0,1.0,TOKO CITA RASA BARU,asli,bersih,0,
6671,2020-09-26,2020-09-01,Saturday,VIGO-001,VIGO SOSIS AYAM PANJANG 450 GR X 20 PACK,VIGO,10.0,PACK,15000.0,15000.0,150000.0,1.0,FROZEN HOUSE,asli,bersih,0,
6672,2020-09-26,2020-09-01,Saturday,VIGO-001,VIGO SOSIS AYAM PANJANG 450 GR X 20 PACK,VIGO,10.0,PACK,14000.0,14000.0,140000.0,1.0,SALES FANDI,asli,bersih,0,
6674,2020-09-26,2020-09-01,Saturday,VIGO-003,VIGO SOSIS SAPI 900 GR X 10 PACK,VIGO,5.0,PACK,32000.0,32000.0,160000.0,1.0,FROZEN HOUSE,asli,bersih,0,
6675,2020-09-26,2020-09-01,Saturday,VIGO-004,VIGO SOSIS SAPI PANJANG 450 GR X 20 PACK,VIGO,10.0,PACK,16500.0,16500.0,165000.0,1.0,FROZEN HOUSE,asli,bersih,0,
6676,2020-09-26,2020-09-01,Saturday,VIGO-004,VIGO SOSIS SAPI PANJANG 450 GR X 20 PACK,VIGO,5.0,PACK,16500.0,16500.0,82500.0,1.0,AMI SWALAYAN,asli,bersih,0,
6677,2020-09-26,2020-09-01,Saturday,VIGO-005,VIGO MINI BURGER ISI 20 PCS 235 GRM X 20,VIGO,10.0,PACK,8500.0,8500.0,85000.0,1.0,FROZEN HOUSE,asli,bersih,0,
6679,2020-09-26,2020-09-01,Saturday,WEI-001,WEI WANG COKLAT X 12 PACK,WEI,10.0,DUS,144000.0,144000.0,1440000.0,1.0,ANTON,asli,info,1,R01
6680,2020-09-26,2020-09-01,Saturday,WEI-001,WEI WANG COKLAT X 12 PACK,WEI,3.0,PACK,13000.0,13000.0,39000.0,1.0,SALES FANDI,asli,info,1,R01
6682,2020-09-26,2020-09-01,Saturday,WEI-003,WEI WANG MINI PAO SAPI 30 PCS X 12 PACK,WEI,3.0,DUS,147000.0,147000.0,441000.0,1.0,TOKO CITA RASA BARU,asli,info,1,R01
6683,2020-09-29,2020-09-01,Tuesday,ARTHUR-001,ARTHUR SHOESTRING 2.5 KG X 4 PACK,ARTHUR,3.0,DUS,245000.0,245000.0,735000.0,1.0,FUN MART,asli,peringatan,3,"R01,R02"
6684,2020-09-29,2020-09-01,Tuesday,BART-001,BART'S SHOESTRING 2.5 KG X 4 PACK,BART'S,7.0,DUS,250000.0,250000.0,1750000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
6685,2020-09-29,2020-09-01,Tuesday,BART-001,BART'S SHOESTRING 2.5 KG X 4 PACK,BART'S,1.0,DUS,245000.0,245000.0,245000.0,1.0,DEPO IKAN LAUT BAGAN,asli,bersih,0,
6686,2020-09-29,2020-09-01,Tuesday,BF-002,BF CRISPY MIX SEAFOOD 210 GR X 26 PACK,BF,6.0,PACK,27500.0,27500.0,165000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
6687,2020-09-29,2020-09-01,Tuesday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,1.0,DUS,186000.0,186000.0,186000.0,1.0,AMANAH FROZEN,asli,bersih,0,
6688,2020-09-29,2020-09-01,Tuesday,JOF-006,JOFRANS BASO AYAM 500 GR X 15 PACK,JOFRANS,40.0,PACK,24000.0,24000.0,960000.0,1.0,AMANAH FROZEN,asli,bersih,0,
6689,2020-09-29,2020-09-01,Tuesday,JOF-006,JOFRANS BASO AYAM 500 GR X 15 PACK,JOFRANS,3.0,PACK,24500.0,24500.0,73500.0,1.0,DEPO IKAN LAUT BAGAN,asli,bersih,0,
6690,2020-09-29,2020-09-01,Tuesday,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,JOFRANS,1.0,DUS,457500.0,457500.0,457500.0,1.0,DEPO IKAN LAUT BAGAN,asli,bersih,0,
6691,2020-09-29,2020-09-01,Tuesday,JOF-009,JOFRANS BURGER SAPI (PATTIES) 900GR X 12,JOFRANS,6.0,PACK,47000.0,47000.0,282000.0,1.0,AMANAH FROZEN,asli,bersih,0,
6692,2020-09-29,2020-09-01,Tuesday,JOF-010,JOFRANS NUGGET AYAM HATI 1000 GR X 10,JOFRANS,1.0,DUS,335000.0,335000.0,335000.0,1.0,ANJANI FROZEN FOOD,asli,bersih,0,
6693,2020-09-29,2020-09-01,Tuesday,JOF-010,JOFRANS NUGGET AYAM HATI 1000 GR X 10,JOFRANS,7.0,PACK,33000.0,33000.0,231000.0,1.0,AMANAH FROZEN,asli,bersih,0,
6694,2020-09-29,2020-09-01,Tuesday,JOF-010,JOFRANS NUGGET AYAM HATI 1000 GR X 10,JOFRANS,1.0,PACK,33500.0,33500.0,33500.0,1.0,DEPO IKAN LAUT BAGAN,asli,bersih,0,
6695,2020-09-29,2020-09-01,Tuesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,6.0,PACK,17500.0,17500.0,105000.0,1.0,AMANAH FROZEN,asli,bersih,0,
6696,2020-09-29,2020-09-01,Tuesday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,DEPO IKAN LAUT BAGAN,asli,bersih,0,
6697,2020-09-29,2020-09-01,Tuesday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,AMANAH FROZEN,asli,bersih,0,
6698,2020-09-29,2020-09-01,Tuesday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,2.0,PAIL,130000.0,130000.0,260000.0,1.0,HITE,asli,bersih,0,
6699,2020-09-29,2020-09-01,Tuesday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,AMANAH FROZEN,asli,bersih,0,
6700,2020-09-29,2020-09-01,Tuesday,MI-001,MIAMI 8 LTR NEAPOLITAN CHOCO CHIPS,MIAMI,8.0,PAIL,125000.0,125000.0,1000000.0,1.0,MAK ITAM,asli,bersih,0,
6701,2020-09-29,2020-09-01,Tuesday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,CASH,asli,bersih,0,
6702,2020-09-29,2020-09-01,Tuesday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,1.0,PAIL,120000.0,120000.0,120000.0,1.0,AMANAH FROZEN,asli,bersih,0,
6703,2020-09-29,2020-09-01,Tuesday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,2.0,PAIL,120000.0,120000.0,240000.0,1.0,SUCI,asli,bersih,0,
6704,2020-09-29,2020-09-01,Tuesday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,12.0,PAIL,125000.0,125000.0,1500000.0,1.0,MAK ITAM,asli,bersih,0,
6705,2020-09-29,2020-09-01,Tuesday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,DUS,315000.0,315000.0,315000.0,1.0,ANJANI FROZEN FOOD,asli,bersih,0,
6706,2020-09-29,2020-09-01,Tuesday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,10.0,DUS,310000.0,310000.0,3100000.0,1.0,KUBANG JAYA FOOD,asli,bersih,0,
6707,2020-09-29,2020-09-01,Tuesday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,DUS,320000.0,320000.0,320000.0,1.0,DEPO IKAN LAUT BAGAN,asli,bersih,0,
6708,2020-09-29,2020-09-01,Tuesday,MIT-019,MITRAKU BAKSO IKAN ISI AYAM 500 GR X 20,MITRAKU,10.0,PACK,31000.0,31000.0,310000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
6709,2020-09-29,2020-09-01,Tuesday,MIT-019,MITRAKU BAKSO IKAN ISI AYAM 500 GR X 20,MITRAKU,12.0,PACK,31000.0,31000.0,372000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
6710,2020-09-29,2020-09-01,Tuesday,MIT-020,MITRAKU BAKSO IKAN PELOR 500GR X 20 PACK,MITRAKU,10.0,PACK,18000.0,18000.0,180000.0,1.0,PT. DINAMIKA BUAH N.,asli,bersih,0,
6711,2020-09-29,2020-09-01,Tuesday,OKEY-001,OKEY SOSIS 500 GR X 20 PACK,OKEY,27.0,DUS,340000.0,340000.0,9180000.0,1.0,HITE,asli,info,1,S03
6712,2020-09-29,2020-09-01,Tuesday,OKEY-002,OKEY SOSIS 1000 GR X 10 PACK,OKEY,13.0,DUS,330000.0,330000.0,4290000.0,1.0,HITE,asli,bersih,0,
6713,2020-09-29,2020-09-01,Tuesday,OKEY-003,OKEY STICK 500 GR X 10 PACK,OKEY,20.0,DUS,185000.0,180000.0,3600000.0,0.972972972972973,HITE,asli,info,2,"A01,S03"
